2.700000000000000178e+00 1.822070660921693008e-01 1.796553458642432544e-01 2.500804996212673825e-01 2.120136295202186272e-01 2.045971208458817747e-01 2.098185684374288540e-01 2.037953124670290328e-01 2.051611601251598915e-01 2.110443797923935161e-01
2.800000000000000266e+00 2.014203350746461840e-01 2.320252024898045995e-01 2.139585510041674410e-01 2.026709968915411386e-01 2.020868321933868839e-01 2.112950056746613903e-01 2.071956666067006625e-01 2.045747002007009818e-01 2.076395495531580537e-01
2.900000000000000355e+00 1.254129762903397061e-01 1.852947833329508520e-01 1.923264480837271750e-01 2.038293709481089067e-01 2.096599611183224965e-01 2.052444265454184402e-01 2.005778080179622669e-01 2.012086065660990686e-01 2.041000566098108426e-01
3.000000000000000000e+00 2.422458835500670149e-01 1.569199137866160720e-01 1.556356105822540581e-01 2.007622878095632890e-01 1.828656326200090443e-01 1.918540851820869086e-01 1.966740525353520008e-01 1.932459434232726980e-01 1.956684245536557676e-01
3.100000000000000089e+00 1.452639559902314248e-01 1.375430809053236891e-01 1.715220750338448119e-01 1.885823263033134523e-01 1.791327931708634191e-01 1.863085086317839145e-01 1.847606897464621478e-01 1.837154474895041911e-01 1.844597179684517863e-01
3.200000000000000178e+00 1.837881191391567137e-01 1.160193628309218461e-01 1.990571857797348021e-01 1.598409202958824549e-01 1.572354710248924370e-01 1.816354701312868358e-01 1.741228981126669295e-01 1.738619136021172795e-01 1.711034481117218176e-01
3.300000000000000266e+00 1.489602777543544421e-02 1.145806684969888634e-01 1.247602607289526322e-01 1.463626874153213242e-01 1.379317998557944569e-01 1.411157755992141494e-01 1.554825929377503524e-01 1.561141211159978170e-01 1.566766504882727284e-01
3.400000000000000355e+00 1.587312770248912597e-01 2.683245521348415208e-02 1.640484643494181105e-01 1.298888171473087660e-01 1.425773565410081156e-01 1.364376293464776846e-01 1.348772220330286264e-01 1.344772374478410970e-01 1.360465108400343570e-01
3.500000000000000000e+00 -6.063993017226063098e-02 1.221499502637577450e-01 1.280316832601733901e-01 1.031737030131736621e-01 1.199426562664714369e-01 1.146781600690397196e-01 1.208616712461753756e-01 1.168532242294121060e-01 1.142901677904139546e-01
3.600000000000000089e+00 1.307479182185684041e-01 4.900140238006699123e-02 1.485463731233638007e-01 7.488134419579353662e-02 6.682560139420709588e-02 9.178933746018597128e-02 9.500959946740382411e-02 8.959648814729329058e-02 8.872862214005503012e-02
3.700000000000000178e+00 1.094067389101198717e-01 3.664500704292790456e-02 3.296159090528880120e-02 5.861863695184153095e-02 6.863965471281191499e-02 5.823337732186954774e-02 6.241392805114491515e-02 5.926505315266902135e-02 6.054921763456774797e-02
3.800000000000000266e+00 -7.736031695538142516e-02 -1.920557149670479996e-02 -3.128860878401636125e-02 3.469190593722733251e-02 3.176296512854822479e-02 3.260941828925718877e-02 3.597816217748994738e-02 2.919479586595202097e-02 3.023711323977966783e-02
3.900000000000000355e+00 -1.238127989088494418e-01 6.784339329608710112e-02 -7.532753523355326108e-02 2.599712013437477376e-02 6.195601349989761364e-03 -3.389881534380043658e-03 -7.694719745114113676e-03 -3.473436256147284691e-03 -1.260161777687294864e-03
4.000000000000000000e+00 -9.500231889851365463e-02 -8.048848727959509453e-02 2.158833994454779914e-02 -4.170607223390410123e-02 -4.398434709164172896e-02 -3.630331106154949944e-02 -3.587724233455161227e-02 -3.971217570789501577e-02 -3.846854329012224655e-02
4.100000000000000533e+00 -3.776369060477421241e-02 -1.186521005709690046e-01 -1.143468238222888345e-01 -5.954803121330966287e-02 -9.885919271618455462e-02 -6.923865734929580962e-02 -7.618269085509406235e-02 -7.420439548206270164e-02 -7.478497974328590647e-02
4.200000000000000178e+00 -5.300353429341098099e-03 -3.912677686374972652e-02 -1.303061142120188198e-01 -1.304336367888567216e-01 -1.075167570000512968e-01 -1.160870192762157027e-01 -1.111250311940328028e-01 -1.136943635064467939e-01 -1.148119432250018362e-01
4.299999999999999822e+00 -1.685445471358544556e-01 -1.001177337646030896e-01 -1.549817126170817128e-01 -1.742730428695912492e-01 -1.786418219108752981e-01 -1.576379930603653834e-01 -1.592167418003205270e-01 -1.540986542102528445e-01 -1.567302681332463365e-01
4.400000000000000355e+00 -1.408249944037927581e-01 -2.619568750266050294e-01 -1.704111628455808047e-01 -2.034562519179239082e-01 -1.836110603444179312e-01 -1.960587616930524746e-01 -1.985566603010417430e-01 -1.979941145715318485e-01 -1.999993339834261752e-01
4.500000000000000000e+00 -3.593940365252777935e-01 -2.959988456043895488e-01 -2.302161491019716899e-01 -2.074273488988561120e-01 -2.361895379557167052e-01 -2.354755679061231732e-01 -2.421626312122124036e-01 -2.447918862136007900e-01 -2.436023576062896212e-01
4.600000000000000533e+00 -3.819584742080826545e-01 -2.309110740516875926e-01 -2.581015600173949820e-01 -2.825013414216294150e-01 -2.982791912216877783e-01 -2.912925886210564475e-01 -2.860749826493100834e-01 -2.871053804429358758e-01 -2.901490837257226785e-01
4.700000000000000178e+00 -1.954881381174431443e-01 -3.646744604765259079e-01 -3.634098387709655542e-01 -2.968400046865202757e-01 -3.371228309540663104e-01 -3.363177527329392347e-01 -3.407737659792290374e-01 -3.313777540273900590e-01 -3.348704604672390062e-01
4.800000000000000711e+00 -3.981733543048655566e-01 -4.188288833036148961e-01 -3.256472368787748373e-01 -3.617335380925555954e-01 -3.893642648854959698e-01 -3.844300449619676985e-01 -3.831641156951434146e-01 -3.818175954104712222e-01 -3.816867686777226099e-01
4.900000000000000355e+00 -4.404369100470587051e-01 -4.911499045087178716e-01 -4.088264506566146039e-01 -4.298525275061771400e-01 -4.263403489911172239e-01 -4.229329174000304170e-01 -4.302034484239841139e-01 -4.292219308849914428e-01 -4.291694884701963142e-01
5.000000000000000000e+00 -4.768467726907050230e-01 -4.078173938284134770e-01 -4.822438120299353259e-01 -4.657310753471909370e-01 -4.751632881357035210e-01 -4.774310328185661922e-01 -4.740561731597031647e-01 -4.773548559754294818e-01 -4.763642900766137944e-01
5.100000000000000533e+00 -5.392900023866511461e-01 -4.037647401391593061e-01 -5.855635754490420286e-01 -5.093469096426671561e-01 -5.129711596489846537e-01 -5.213527117116917298e-01 -5.221937380863659328e-01 -5.204012736987171373e-01 -5.211897803132813367e-01
5.200000000000000178e+00 -6.234686735965180304e-01 -5.276967002921336691e-01 -6.040223770647487056e-01 -5.679285868988167563e-01 -5.607805807607628701e-01 -5.702623442881955551e-01 -5.665433449390766540e-01 -5.695884209820519795e-01 -5.694421883368536719e-01
5.300000000000000711e+00 -5.608720746947547520e-01 -5.802689599013294286e-01 -6.365326239184074808e-01 -5.936750103743486662e-01 -6.327467117228525728e-01 -6.020945924573710695e-01 -6.143022051199524824e-01 -6.131397291745823708e-01 -6.131795442589721423e-01
5.400000000000000355e+00 -4.995722124531513098e-01 -7.075878831131319213e-01 -6.615161645336662399e-01 -6.601165437835382344e-01 -6.488257787110772723e-01 -6.478718600365955815e-01 -6.558831287859413495e-01 -6.574169806474549071e-01 -6.566958695957908487e-01
5.500000000000000000e+00 -7.883158469589995887e-01 -6.897667702504821641e-01 -6.452290587958878776e-01 -6.914827509933849647e-01 -7.034766064333525248e-01 -7.065054340763819996e-01 -7.005443088661764683e-01 -6.977526787182199985e-01 -7.006162669875435345e-01
5.600000000000000533e+00 -7.370572674849479311e-01 -7.844233804450853054e-01 -7.040656800789427683e-01 -7.262677538186921300e-01 -7.350694730364910612e-01 -7.446062432245551532e-01 -7.417513349412904189e-01 -7.421218954621462416e-01 -7.409489064614162013e-01
5.700000000000000178e+00 -6.666643447030825564e-01 -7.623056867896099709e-01 -8.139362090644041148e-01 -7.655228051851217241e-01 -7.821245426309975102e-01 -7.858558939669880727e-01 -7.836127511131494305e-01 -7.789421081664836821e-01 -7.808485310823582992e-01
5.800000000000000711e+00 -9.370109400693544810e-01 -8.566944245259655588e-01 -8.148955760904157408e-01 -8.165569189368722114e-01 -8.258378169863749285e-01 -8.173101214072192588e-01 -8.230147719110608717e-01 -8.202259634017978751e-01 -8.187731845917471940e-01
5.900000000000000355e+00 -8.513479556433944939e-01 -8.552304374892821803e-01 -8.478185260076406271e-01 -8.720918683210795441e-01 -8.496875952078603023e-01 -8.540721207063824982e-01 -8.530557454765888004e-01 -8.550872352507146168e-01 -8.526617276500289000e-01
6.000000000000000000e+00 -7.852523421745628562e-01 -8.529773726656713073e-01 -8.503936264004680057e-01 -8.826610154738779856e-01 -8.963577789121781603e-01 -8.844778592793292038e-01 -8.873020980049888262e-01 -8.874527265381316754e-01 -8.843377865121122561e-01
6.100000000000000533e+00 -8.758252958657213316e-01 -9.328094059140557004e-01 -9.036600903318350309e-01 -9.314196453967803491e-01 -9.240130500993809504e-01 -9.166472550788323792e-01 -9.162643020858612930e-01 -9.162756532061067105e-01 -9.143469153310351816e-01
6.200000000000000178e+00 -9.765739892906762920e-01 -9.715689337934267922e-01 -9.095918413612014142e-01 -9.497718713414194935e-01 -9.330645079766135552e-01 -9.288747781827954020e-01 -9.446303913854179335e-01 -9.419870612541706434e-01 -9.416852317910825443e-01
6.300000000000000711e+00 -1.110879128511008229e+00 -9.356558311512220838e-01 -9.607795762026618558e-01 -9.646082568375420330e-01 -9.457782220491137704e-01 -9.633760365769487022e-01 -9.687534918534027595e-01 -9.632870528579622338e-01 -9.660758556687183418e-01
6.400000000000000355e+00 -9.764492234031443285e-01 -9.601198851979069193e-01 -1.039071117100836217e+00 -1.001843460809986430e+00 -9.647332942964738089e-01 -9.872673815973977973e-01 -9.830412238690852123e-01 -9.894338505317384902e-01 -9.863518878039198023e-01
6.500000000000000000e+00 -9.451981846698017664e-01 -1.047283507435230687e+00 -1.049830568072711356e+00 -1.009051070366012492e+00 -1.010696033591666154e+00 -1.010512428524823925e+00 -1.001267813392734407e+00 -1.007834389854393109e+00 -1.007288907309132675e+00
6.600000000000000533e+00 -8.974214702590059822e-01 -9.920132589518194655e-01 -1.023730922618695471e+00 -1.028028404717774791e+00 -1.000096035588345922e+00 -1.026232817205896986e+00 -1.022426513835676953e+00 -1.021973774507788590e+00 -1.021335529475714710e+00
6.700000000000000178e+00 -1.109987364718212355e+00 -9.877073456275131669e-01 -1.040578829616461976e+00 -1.063536016971708076e+00 -1.037792771909129552e+00 -1.023095319699106609e+00 -1.030298447423743546e+00 -1.029970234948024199e+00 -1.031471218936526046e+00
6.800000000000000711e+00 -9.644354940600007309e-01 -1.032110410758181107e+00 -1.004035912050116330e+00 -1.059595877984032652e+00 -1.029915126305261941e+00 -1.039897997822286646e+00 -1.048707102377078648e+00 -1.039234416002419836e+00 -1.041576059426009726e+00
6.900000000000000355e+00 -1.117997050653767310e+00 -1.063098435464603586e+00 -1.010344253670236059e+00 -1.025977730278778477e+00 -1.046917835483451187e+00 -1.046372535090664080e+00 -1.045337122093747073e+00 -1.045496364807582568e+00 -1.047651446842649881e+00
7.000000000000000000e+00 -1.198537569402694070e+00 -1.032133229008578734e+00 -1.103275103824801873e+00 -1.081876981778078672e+00 -1.065575605923036795e+00 -1.054372491337305151e+00 -1.048414284403863084e+00 -1.051787799683176150e+00 -1.050406149016446689e+00
7.100000000000000533e+00 -1.174833695310409709e+00 -1.073564510006648431e+00 -1.036191769429347209e+00 -1.059622941941067431e+00 -1.051620089779509604e+00 -1.053282129501459607e+00 -1.050720478189575591e+00 -1.048948219369512547e+00 -1.051842706167483543e+00
7.200000000000000178e+00 -8.571382251375144756e-01 -1.064265336275918683e+00 -1.016266653699701594e+00 -1.039970217162963895e+00 -1.053114091836930832e+00 -1.056096349175792426e+00 -1.053603264835345721e+00 -1.049342730037696958e+00 -1.050308851022474954e+00
7.300000000000000711e+00 -9.913550558595619622e-01 -9.890793268116974124e-01 -1.029117825030449573e+00 -1.036125691866363052e+00 -1.060872759194662507e+00 -1.050141342918056830e+00 -1.047435987339712771e+00 -1.043955269464740043e+00 -1.046127367419814380e+00
7.400000000000000355e+00 -9.814915300208932880e-01 -1.074948352435699528e+00 -1.023117579787189646e+00 -1.021402910103599071e+00 -1.022530963085644506e+00 -1.041897399768093813e+00 -1.035997739481741009e+00 -1.035840067318547275e+00 -1.037502294509506484e+00
7.500000000000000000e+00 -9.664608622823536166e-01 -1.107238209140646967e+00 -1.028136300369894007e+00 -1.062087653851592650e+00 -1.037159749169787037e+00 -1.034850677874513902e+00 -1.030820466403041147e+00 -1.028957862494900954e+00 -1.030223669767679429e+00
7.600000000000000533e+00 -9.670958569271268512e-01 -1.068647886130857927e+00 -1.017538238709418064e+00 -1.019193681468986590e+00 -1.021820202399486455e+00 -1.022650282190475712e+00 -1.019399758688726898e+00 -1.017573331001042414e+00 -1.018214227831562013e+00
7.700000000000000178e+00 -1.129689685465891991e+00 -1.093965154504646708e+00 -9.996569883745797247e-01 -1.004080897273335049e+00 -1.009096325986721387e+00 -1.006883609466201923e+00 -1.002614827723716129e+00 -1.003879617837377447e+00 -1.006167836669029647e+00
7.800000000000000711e+00 -1.074727855826753009e+00 -9.396177502518371361e-01 -1.037746744513768249e+00 -9.827677681755581096e-01 -1.005508141253782739e+00 -9.925077159013108163e-01 -9.860383320015945197e-01 -9.900974331992012933e-01 -9.918613487063527856e-01
7.900000000000000355e+00 -8.063886561107698192e-01 -8.838393122539945912e-01 -1.005471816691327902e+00 -9.685576734013792155e-01 -9.709775167310369381e-01 -9.758236970469179594e-01 -9.781159178420280043e-01 -9.762042007446495306e-01 -9.742160667607849822e-01
8.000000000000000000e+00 -1.091076697254733663e+00 -1.052079752994274475e+00 -9.861608788828725158e-01 -9.609388986530487120e-01 -9.647092322615373750e-01 -9.526367045821378943e-01 -9.542009849886732287e-01 -9.609458979070717444e-01 -9.589427694060475016e-01
8.099999999999999645e+00 -7.969638036329349529e-01 -9.482521490138031695e-01 -8.713277598905599941e-01 -8.990288221772850807e-01 -9.408307622299675321e-01 -9.385324984802766446e-01 -9.429456966427987030e-01 -9.439107834934754582e-01 -9.417507684044563732e-01
8.200000000000001066e+00 -8.497644110586883848e-01 -8.761598009813933441e-01 -9.531494624448099140e-01 -9.287007540240933556e-01 -9.315477340182505284e-01 -9.224895309112910446e-01 -9.259070401694908803e-01 -9.213283934989983104e-01 -9.244457086820195846e-01
8.300000000000000711e+00 -6.944039076212312755e-01 -9.566295455022354455e-01 -8.665930298950632604e-01 -9.333892692385308276e-01 -9.071968823570142337e-01 -8.961169953531642474e-01 -9.018352990254393520e-01 -9.054966478334648405e-01 -9.038219452083721128e-01
8.400000000000000355e+00 -9.188445320259363003e-01 -9.224985425170786346e-01 -9.035790460435583205e-01 -8.627666175612929145e-01 -8.990223834904157441e-01 -8.898879354195475821e-01 -8.894530509876508173e-01 -8.888147560257959601e-01 -8.853409464502683957e-01
8.500000000000000000e+00 -8.990642373374463370e-01 -8.979842359841959665e-01 -8.763138333800692958e-01 -8.502435715651478487e-01 -8.515045300646006954e-01 -8.675199372635291617e-01 -8.676791922584810024e-01 -8.730010675166569589e-01 -8.680862945875619241e-01
8.599999999999999645e+00 -1.006182198268174233e+00 -8.031681576326863414e-01 -8.887817618349206361e-01 -8.643882275962765371e-01 -8.468733398828249825e-01 -8.585324163246513818e-01 -8.486617558970737107e-01 -8.514382951184148451e-01 -8.537802026816034839e-01
8.700000000000001066e+00 -9.467051479774408751e-01 -8.748244528963987632e-01 -8.839907782220779442e-01 -8.246959124165592625e-01 -8.201676922097421718e-01 -8.392122875247385316e-01 -8.328894425476082164e-01 -8.348840964003103604e-01 -8.351471898467118793e-01
8.800000000000000711e+00 -8.233208149633274298e-01 -8.126535652535662457e-01 -8.260305605869185941e-01 -8.553006792590492902e-01 -8.177330705500565067e-01 -8.138272624458167126e-01 -8.181348779875270427e-01 -8.204212970210069678e-01 -8.198711424746933929e-01
8.900000000000000355e+00 -7.074185796212806299e-01 -8.830982961244132623e-01 -7.977209126004124462e-01 -7.863475354532454276e-01 -8.036957548737602153e-01 -8.116098757914704809e-01 -8.013897598919034193e-01 -8.051198131423116244e-01 -8.048287464236540956e-01
9.000000000000000000e+00 -9.568502593117661492e-01 -8.304504871681427369e-01 -8.108670585523397589e-01 -7.836698965038227938e-01 -7.885565835751602304e-01 -7.891480997210076342e-01 -7.936134883872117962e-01 -7.962441281593590769e-01 -7.945014655910221935e-01
9.099999999999999645e+00 -8.566618069011853187e-01 -7.946915867867101468e-01 -7.694172951709702390e-01 -7.918920182672438690e-01 -7.827459447251148283e-01 -7.955928506776409614e-01 -7.872444819537983696e-01 -7.808599674347521669e-01 -7.836085107630714752e-01
9.200000000000001066e+00 -6.695700638861259435e-01 -6.904963778799600993e-01 -7.430735814554604302e-01 -7.371547038148955622e-01 -7.850887641722308352e-01 -7.637760114853628934e-01 -7.716726799088557964e-01 -7.730583894032251324e-01 -7.730203869638379022e-01
9.300000000000000711e+00 -9.643248779221402778e-01 -7.538056184642305535e-01 -8.335064723187002311e-01 -7.628969871996066354e-01 -7.695756662078070409e-01 -7.607145512935362675e-01 -7.674917838581672980e-01 -7.662531579935636383e-01 -7.665715451099924804e-01
9.400000000000000355e+00 -8.841562200178814113e-01 -8.376388477797960253e-01 -7.766106693595478117e-01 -7.533597313405250295e-01 -7.706189062617725405e-01 -7.581515597133353657e-01 -7.650841084093302769e-01 -7.622632306959796766e-01 -7.591429008959923452e-01
9.500000000000000000e+00 -5.308064562811120046e-01 -7.073246048903214511e-01 -8.205823958195139767e-01 -7.501701240789800940e-01 -7.515343372910318065e-01 -7.617502076338920070e-01 -7.561590865302680875e-01 -7.597899221822935756e-01 -7.587740262750923836e-01
9.600000000000001421e+00 -8.374027632261880072e-01 -7.302109635568199142e-01 -7.888740003013130497e-01 -7.531866204195365455e-01 -7.807127567330209850e-01 -7.519753063346811262e-01 -7.558489519019689906e-01 -7.562629467270004513e-01 -7.601193003802071413e-01
9.700000000000001066e+00 -7.365439602389232121e-01 -8.079134590669784233e-01 -7.608863276078559057e-01 -7.659932274463135959e-01 -7.767163091071751513e-01 -7.591715304764969918e-01 -7.637836279204428536e-01 -7.593293228990773969e-01 -7.597413427689330145e-01
9.800000000000000711e+00 -7.385928269355377385e-01 -7.576749550418435675e-01 -7.836940516617962871e-01 -7.575963952447575256e-01 -7.721907764839993638e-01 -7.646060162345271749e-01 -7.636981026976629172e-01 -7.664844420978507156e-01 -7.654697904763596572e-01
9.900000000000000355e+00 -7.888243611252767629e-01 -7.453229577068716249e-01 -8.097804510400197220e-01 -7.755882109799554502e-01 -7.517815304858752601e-01 -7.783678327637589822e-01 -7.741856807229527959e-01 -7.748772981206689670e-01 -7.724029986530565051e-01
1.000000000000000000e+01 -7.393379319372033187e-01 -8.449621335104418041e-01 -8.019919253292754346e-01 -7.774391998888119382e-01 -7.708719238872804302e-01 -7.816530505612526714e-01 -7.798065911753647717e-01 -7.851330554026636488e-01 -7.805217154176701255e-01
